
Open,BIOL700V 031,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,7848,Aug 25, 2014,Dec 19, 2014,   - , ,Andrew Alverson,0/6,GRAD,ARSC,BISC,FAY,course material,
Open,BIOL700V 032,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,7849,Aug 25, 2014,Dec 19, 2014,   - , ,Christian Tipsmark,1/6,GRAD,ARSC,BISC,FAY,course material,
Open,BIOL700V 033,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,8154,Aug 25, 2014,Dec 19, 2014,   - , ,John Willson,3/10,GRAD,ARSC,BISC,FAY,course material,
Open,BIOL700V 034,Doctoral Dissertation  (Sp, Su, Fa),Dissertation,Regular Academic Session,1 - 18,8155,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Evans,0/10,GRAD,ARSC,BISC,FAY,course material,
Closed,BLAW2013 007,The Legal Environment of Business  (Sp, Su, Fa),Lecture,Regular Academic Session,3,8469,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  2:00 PM - 2:50 PM,WCOB0116,John Norwood,131/40,UGRD,WCOB,ACCT,FAY,course material,
Closed,BLAW2013 008,The Legal Environment of Business  (Sp, Su, Fa),Lecture,Regular Academic Session,3,8470,Aug 25, 2014,Dec 19, 2014,Tue, Thu  8:00 AM - 9:15 AM,WCOB0116,Amy Martin,139/20,UGRD,WCOB,ACCT,FAY,course material,
Closed,BLAW2013 901,The Legal Environment of Business  (Sp, Su, Fa),Lecture,Regular Academic Session,3,8994,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Kimberly Petrone,41/35,UGRD,WCOB,ACCT,OFF,course material,
Closed,BLAW2013H 001,Honors The Legal Environment of Business  (Sp, Su, Fa),Lecture,Regular Academic Session,3,10529,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  9:40 AM - 10:30 AM,WCOB0116,John Norwood,82/20,UGRD,WCOB,ACCT,FAY,course material,
Closed,BLAW2013H 002,Honors The Legal Environment of Business  (Sp, Su, Fa),Lecture,Regular Academic Session,3,10530,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  10:45 AM - 11:35 AM,WCOB0116,John Norwood,74/20,UGRD,WCOB,ACCT,FAY,course material,
Open,BMEG2613 001,Introduction to Biomedical Engineering  (Fa),Lecture,Regular Academic Session,3,7212,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  8:35 AM - 9:25 AM,BELL2286,Narasimhan Rajaram,54/60,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG3634 001,Biomaterials  (Fa),Lecture/Laboratory,Regular Academic Session,4,7333,Aug 25, 2014,Dec 19, 2014,Tue, Thu  9:30 AM - 10:45 AM,BELL2286,Michelle Kim,68/83,UGRD,ENGR,BMEG,FAY,course material,
Closed,BMEG3634 L001,Biomaterials  (Fa),Laboratory,Regular Academic Session,4,7870,Aug 25, 2014,Dec 19, 2014,Tue  3:00 PM - 6:00 PM,ENGR0119,Michelle Kim,30/30,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG3634 L002,Biomaterials  (Fa),Laboratory,Regular Academic Session,4,8420,Aug 25, 2014,Dec 19, 2014,Fri  3:00 PM - 6:00 PM,ENGR0119,Michelle Kim,8/30,UGRD,ENGR,BMEG,FAY,course material,
Closed,BMEG3634 L003,Biomaterials  (Fa),Laboratory,Regular Academic Session,4,9535,Aug 25, 2014,Dec 19, 2014,Thu  3:00 PM - 6:00 PM,ENGR0119,Michelle Kim,30/30,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4103L 001,Nanotechnology Laboratory  (Fa),Laboratory,Regular Academic Session,3,9057,Aug 25, 2014,Dec 19, 2014,Fri  2:00 PM - 3:55 PM,NANO0312,Gregory Salamo,Jin-Woo Kim,Jingyi Chen,Milana Lisunova,Min Zou,Po-Hao Huang,Steve Tung,7/10,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4103L D001,Nanotechnology Laboratory  (Fa),Drill,Regular Academic Session,3,9089,Aug 25, 2014,Dec 19, 2014,Wed  2:00 PM - 3:55 PM,NANO0312,Gregory Salamo,Jin-Woo Kim,Jingyi Chen,Milana Lisunova,Min Zou,Po-Hao Huang,Steve Tung,7/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4103M 001,Honors Nanotechnology Laboratory  (Fa),Laboratory,Regular Academic Session,3,9185,Aug 25, 2014,Dec 19, 2014,Fri  2:00 PM - 3:55 PM,NANO0312,Gregory Salamo,Jin-Woo Kim,Jingyi Chen,Milana Lisunova,Min Zou,Po-Hao Huang,Steve Tung,2/10,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4103M D001,Honors Nanotechnology Laboratory  (Fa),Drill,Regular Academic Session,3,9186,Aug 25, 2014,Dec 19, 2014,Wed  2:00 PM - 3:55 PM,NANO0312,Gregory Salamo,Jin-Woo Kim,Jingyi Chen,Milana Lisunova,Min Zou,Po-Hao Huang,Steve Tung,2/10,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4213 001,Cell and Tissue Mechanics  (Irregular),Lecture,Regular Academic Session,3,11182,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 12:15 PM,BELL2268,Kartik Balachandran,13/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4404 001,Biomedical Microscopy  (Irregular),Lecture,Regular Academic Session,4,11183,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,ENGR0307,Timothy Muldoon,26/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG450VH 002,Honors Thesis  (Sp, Su),Thesis Research,Regular Academic Session,1 - 4,7412,Aug 25, 2014,Dec 19, 2014,   - , ,Jeffrey Wolchok,1/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG450VH 004,Honors Thesis  (Sp, Su),Thesis Research,Regular Academic Session,1 - 4,7414,Aug 25, 2014,Dec 19, 2014,   - , ,David Zaharoff,1/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG450VH 005,Honors Thesis  (Sp, Su),Thesis Research,Regular Academic Session,1 - 4,7859,Aug 25, 2014,Dec 19, 2014,   - , ,Jin-Woo Kim,0/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG460VH 002,Individual Study  (Sp, Su, Fa),Private Study,Regular Academic Session,1 - 3,7416,Aug 25, 2014,Dec 19, 2014,   - , ,Jeffrey Wolchok,0/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG460VH 004,Individual Study  (Sp, Su, Fa),Private Study,Regular Academic Session,1 - 3,7418,Aug 25, 2014,Dec 19, 2014,   - , ,David Zaharoff,5/36,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4623 001,Biomedical Transport Phenomena  (Fa),Lecture,Regular Academic Session,3,7213,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  9:40 AM - 10:30 AM,BELL1108E,David Zaharoff,48/55,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4623H 001,Honors Biomedical Transport Phenomena  (Fa),Lecture,Regular Academic Session,3,8646,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  9:40 AM - 10:30 AM,BELL1108E,David Zaharoff,2/5,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG470V 001,Special Topics in Biomedical Engineering  (Irregular),Special Topics,Regular Academic Session,1 - 4,8422,Aug 25, 2014,Dec 19, 2014,Tue, Thu  12:30 PM - 1:45 PM,BELL2268,Xianghong Qian,4/30,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4813 001,Biomedical Engineering Design I  (Fa),Lecture/Laboratory,Regular Academic Session,3,7334,Aug 25, 2014,Dec 19, 2014,Tue  8:00 AM - 9:15 AM,BELL1108G,Jeffrey Wolchok,46/52,UGRD,ENGR,BMEG,FAY,course material,
Closed,BMEG4813 L001,Biomedical Engineering Design I  (Fa),Laboratory,Regular Academic Session,3,7530,Aug 25, 2014,Dec 19, 2014,Wed  2:00 PM - 5:00 PM,ENGR0113,Jeffrey Wolchok,27/26,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG4813 L002,Biomedical Engineering Design I  (Fa),Laboratory,Regular Academic Session,3,8419,Aug 25, 2014,Dec 19, 2014,Tue  2:00 PM - 5:00 PM,ENGR0113,Jeffrey Wolchok,19/26,UGRD,ENGR,BMEG,FAY,course material,
Open,BMEG5213 001,CELL AND TISSUE MECHANICS  (Irregular),Lecture,Regular Academic Session,3,8986,Aug 25, 2014,Dec 19, 2014,Tue, Thu  11:00 AM - 12:15 PM,BELL2268,Kartik Balachandran,3/6,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG5504 001,Biomedical Microscopy  (Irregular),Lecture/Laboratory,Regular Academic Session,4,8988,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,ENGR0307,Timothy Muldoon,9/25,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG5504 L001,Biomedical Microscopy  (Irregular),Laboratory,Regular Academic Session,4,9146,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Muldoon,9/15,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG560V 001,Advanced Individual Study  (Irregular),Private Study,Regular Academic Session,1 - 6,11543,Aug 25, 2014,Dec 19, 2014,   - , ,Jeffrey Wolchok,1/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG570V 001,Advanced Special Topics  (Irregular),Special Topics,Regular Academic Session,1 - 6,11184,Aug 25, 2014,Dec 19, 2014,Tue, Thu  12:30 PM - 1:45 PM,BELL2268,Xianghong Qian,2/30,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG570V 002,Advanced Special Topics  (Irregular),Special Topics,Regular Academic Session,1 - 6,11185,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  10:45 AM - 11:35 AM,BELL2284, ,0/28,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG570V 003,Advanced Special Topics  (Irregular),Special Topics,Regular Academic Session,1 - 6,11186,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  3:05 PM - 3:55 PM,BELL2273, ,0/30,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG5800 001,Graduate Seminar I  (Fa),Seminar,Regular Academic Session,0,11569,Aug 25, 2014,Dec 19, 2014,Fri  11:50 AM - 12:40 PM,ENGR0307,David Zaharoff,10/20,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG5801 001,Graduate Seminar I  (Fa),Seminar,Regular Academic Session,1,8421,Aug 25, 2014,Dec 19, 2014,Fri  11:50 AM - 12:40 PM,ENGR0307,David Zaharoff,7/20,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG600V 002,Master's Thesis  (Irregular),Thesis Research,Regular Academic Session,1 - 6,7603,Aug 25, 2014,Dec 19, 2014,   - , ,Jeffrey Wolchok,2/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG600V 004,Master's Thesis  (Irregular),Thesis Research,Regular Academic Session,1 - 6,7605,Aug 25, 2014,Dec 19, 2014,   - , ,David Zaharoff,0/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG600V 005,Master's Thesis  (Irregular),Thesis Research,Regular Academic Session,1 - 6,9218,Aug 25, 2014,Dec 19, 2014,   - , ,Christa Hestekin,1/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG600V 006,Master's Thesis  (Irregular),Thesis Research,Regular Academic Session,1 - 6,11475,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Muldoon,1/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG700V 001,Doctoral Dissertation  (Irregular),Dissertation,Regular Academic Session,1 - 6,7607,Aug 25, 2014,Dec 19, 2014,   - , ,Timothy Muldoon,2/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG700V 002,Doctoral Dissertation  (Irregular),Dissertation,Regular Academic Session,1 - 6,7608,Aug 25, 2014,Dec 19, 2014,   - , ,Jeffrey Wolchok,1/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG700V 003,Doctoral Dissertation  (Irregular),Dissertation,Regular Academic Session,1 - 6,7609,Aug 25, 2014,Dec 19, 2014,   - , ,Kartik Balachandran,1/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG700V 004,Doctoral Dissertation  (Irregular),Dissertation,Regular Academic Session,1 - 6,7610,Aug 25, 2014,Dec 19, 2014,   - , ,David Zaharoff,2/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG700V 005,Doctoral Dissertation  (Irregular),Dissertation,Regular Academic Session,1 - 6,11105,Aug 25, 2014,Dec 19, 2014,   - , ,Christa Hestekin,0/36,GRAD,ENGR,BMEG,FAY,course material,
Open,BMEG700V 006,Doctoral Dissertation  (Irregular),Dissertation,Regular Academic Session,1 - 6,11649,Aug 25, 2014,Dec 19, 2014,   - , ,Xianghong Qian,0/36,GRAD,ENGR,BMEG,FAY,course material,
Open,CATE4003 901,Introduction to Professionalism  (Fa),Lecture,Regular Academic Session,3,6292,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Maggie Beachner,1/20,GRAD,EDUC,CIED,OFF,course material,
Open,CATE4003 991,Introduction to Professionalism  (Fa),Lecture,Regular Academic Session,3,4455,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Maggie Beachner,28/30,UGRD,EDUC,CIED,OFF,course material,
Closed,CATE4013 001,Teaching Strategies  (Fa),Lecture,Regular Academic Session,3,8600,Aug 25, 2014,Dec 19, 2014,Mon  5:15 PM - 7:35 PM,PEAH0307,Maggie Beachner,15/15,UGRD,EDUC,CIED,FAY,course material,
Closed,CATE4013 002,Teaching Strategies  (Fa),Lecture,Regular Academic Session,3,10799,Aug 25, 2014,Dec 19, 2014,Tue, Thu  9:30 AM - 10:45 AM,GRAD0146A,Maggie Beachner,22/20,UGRD,EDUC,CIED,FAY,course material,
Closed,CATE4013 003,Teaching Strategies  (Fa),Lecture,Regular Academic Session,3,10800,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,GRAD0229,Rhett Hutchins,21/20,UGRD,EDUC,CIED,FAY,course material,
Closed,CATE4023 001,Classroom Management  (Fa),Lecture,Regular Academic Session,3,4270,Aug 25, 2014,Dec 19, 2014,Wed  5:15 PM - 7:45 PM,GRAD0210,Marcia Smith,26/25,UGRD,EDUC,CIED,FAY,course material,
Open,CATE4023 002,Classroom Management  (Fa),Lecture,Regular Academic Session,3,5275,Aug 25, 2014,Dec 19, 2014,Wed  5:15 PM - 7:45 PM,GRAD0210,Marcia Smith,1/25,GRAD,EDUC,CIED,FAY,course material,
Closed,CATE4033 991,Assessment / Program Evaluation  (Fa),Lecture,Regular Academic Session,3,4447,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Maggie Beachner,25/25,UGRD,EDUC,CIED,OFF,course material,
Open,CATE4803 991,Problems in Career & Technical Education (Sp, Su, Fa),Special Problems,Regular Academic Session,3,6225,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Maggie Beachner,10/15,UGRD,EDUC,CIED,OFF,course material,
Open,CATE5013 001,Teaching Strategies  (Fa),Lecture,Regular Academic Session,3,6793,Aug 25, 2014,Dec 19, 2014,Mon  5:15 PM - 7:35 PM,GRAD0342,Maggie Beachner,1/15,GRAD,EDUC,CIED,FAY,course material,
Open,CATE5033 991,Assessment/Program Evaluation  (Fa),Lecture,Regular Academic Session,3,4791,Aug 25, 2014,Dec 19, 2014,   - ,ONLINE WEB,Maggie Beachner,1/15,GRAD,EDUC,CIED,OFF,course material,
Open,CDIS2253 001,Introduction to Communicative Disorders  (Sp, Fa),Lecture,Regular Academic Session,3,2261,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  9:40 AM - 10:30 AM,NWQBB108,Nicole Guenther,49/50,UGRD,EDUC,RHRC,FAY,course material,
Closed,CDIS2253 002,Introduction to Communicative Disorders  (Sp, Fa),Lecture,Regular Academic Session,3,5791,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,WCOB0234,Larry Aslin,50/50,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3103 001,Introduction to Audiology  (Fa),Lecture,Regular Academic Session,3,2266,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  8:35 AM - 9:25 AM,GRAD0343,Amy Hunter,57/62,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3124 001,Normal Phonology and Articulatory Process  (Fa),Lecture,Regular Academic Session,4,2262,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  11:50 AM - 12:40 PM,NWQBB108,Kimberly Frazier,54/60,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3124 002,Normal Phonology and Articulatory Process  (Fa),Lecture,Regular Academic Session,4,5323,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  12:55 PM - 1:45 PM,NWQBB108,Kimberly Frazier,42/54,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3124 L001,Normal Phonology and Articulatory Process  (Fa),Laboratory,Regular Academic Session,4,2263,Aug 25, 2014,Dec 19, 2014,Mon  2:00 PM - 2:50 PM,NWQBB108,Kimberly Frazier,54/60,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3124 L002,Normal Phonology and Articulatory Process  (Fa),Laboratory,Regular Academic Session,4,5613,Aug 25, 2014,Dec 19, 2014,Wed  2:00 PM - 2:50 PM,NWQBB108,Kimberly Frazier,42/54,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3213 001,Anatomy of Physiology of the Speech and Hearing Mechanisms  (Fa),Lecture,Regular Academic Session,3,2264,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  10:45 AM - 11:35 AM,GRAD0343,Larry Aslin,61/62,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3213 002,Anatomy of Physiology of the Speech and Hearing Mechanisms  (Fa),Lecture,Regular Academic Session,3,6200,Aug 25, 2014,Dec 19, 2014,Mon, Wed, Fri  8:35 AM - 9:25 AM,GRAD0113,Larry Aslin,34/40,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3224 001,Language Development in Children  (Fa),Lecture,Regular Academic Session,4,8266,Aug 25, 2014,Dec 19, 2014,Tue, Thu  8:00 AM - 9:15 AM,GRAD0166,Lisa Bowers,85/100,UGRD,EDUC,RHRC,FAY,course material,
Closed,CDIS3224 L001,Language Development in Children  (Fa),Laboratory,Regular Academic Session,4,8269,Aug 25, 2014,Dec 19, 2014,Tue  4:00 PM - 5:15 PM,POSC0133,Lisa Bowers,50/50,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3224 L002,Language Development in Children  (Fa),Laboratory,Regular Academic Session,4,8270,Aug 25, 2014,Dec 19, 2014,Thu  4:00 PM - 5:15 PM,POSC0133,Lisa Bowers,35/50,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3224H 001,Honors Language Development in Children (Fa),Lecture,Regular Academic Session,4,3525,Aug 25, 2014,Dec 19, 2014,Tue, Thu  8:00 AM - 9:15 AM,GRAD0166,Lisa Bowers,8/25,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3224H L001,Honors Language Development in Children (Fa),Laboratory,Regular Academic Session,4,3527,Aug 25, 2014,Dec 19, 2014,Tue  11:00 AM - 12:15 PM,ECHP0276,Lisa Bowers,8/20,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS3901H 001,Honors Communication Disorders Thesis Tutorial  (Sp, Su, Fa),Seminar,Regular Academic Session,1,9044,Aug 25, 2014,Dec 19, 2014,Tue  2:00 PM - 3:15 PM,ECHP0122,Andrew Bowers,8/25,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS399VH 001,Honors Course  (Irregular),Practicum,Regular Academic Session,1 - 6,9188,Aug 25, 2014,Dec 19, 2014,   - , ,Fran Hagstrom,3/15,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS399VH 002,Honors Course  (Irregular),Practicum,Regular Academic Session,1 - 6,9688,Aug 25, 2014,Dec 19, 2014,   - , ,Lisa Bowers,2/5,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS399VH 003,Honors Course  (Irregular),Practicum,Regular Academic Session,1 - 6,9711,Aug 25, 2014,Dec 19, 2014,   - , ,Amy Hunter,0/5,UGRD,EDUC,RHRC,FAY,course material,
Closed,CDIS4001 001,Clinical Practicum Undergrad  (Sp, Fa),Practicum,Regular Academic Session,1,2265,Aug 25, 2014,Dec 19, 2014,Thu  9:30 AM - 10:20 AM,GRAD0146,Nicole Guenther,20/20,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS4253 001,Neurological Bases of Communication  (Fa),Lecture,Regular Academic Session,3,2530,Aug 25, 2014,Dec 19, 2014,Tue, Thu  12:30 PM - 1:45 PM,AFLS0107E,Mary Toner,67/100,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS4253 002,Neurological Bases of Communication  (Fa),Lecture,Regular Academic Session,3,3440,Aug 25, 2014,Dec 19, 2014,Tue, Thu  12:30 PM - 1:45 PM,AFLS0107E,Mary Toner,0/10,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS4273 001,Communication Behavior and Aging  (Fa),Lecture,Regular Academic Session,3,3435,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,GRAD0166,Mary Toner,71/100,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS4273 001,Communication Behavior and Aging  (Fa),Lecture,Regular Academic Session,3,10901,Aug 25, 2014,Dec 19, 2014,Tue, Thu  2:00 PM - 3:15 PM,GRAD0166,Mary Toner,9/15,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS490V 001,Special Problems  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 3,2600,Aug 25, 2014,Dec 19, 2014,Thu  12:30 PM - 1:20 PM,GRAD0115,Fran Hagstrom,7/10,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS490V 002,Special Problems  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 3,2601,Aug 25, 2014,Dec 19, 2014,   - , ,Fran Hagstrom,0/5,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS490V 003,Special Problems  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 3,2602,Aug 25, 2014,Dec 19, 2014,   - , ,Marilyn McGehee,0/5,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS490V 004,Special Problems  (Sp, Su, Fa),Special Problems,Regular Academic Session,1 - 3,4896,Aug 25, 2014,Dec 19, 2014,   - , , ,0/5,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS498VH 001,Honors Communication Disorders Thesis/Project  (Sp, Su, Fa),Thesis Research,Regular Academic Session,1 - 3,10947,Aug 25, 2014,Dec 19, 2014,   - , ,Fran Hagstrom,3/4,UGRD,EDUC,RHRC,FAY,course material,
Open,CDIS5102 001,Research Methodology in Communication Disorders  (Su),Lecture,Regular Academic Session,2,2625,Aug 25, 2014,Dec 19, 2014,Tue  11:00 AM - 1:20 PM,GRAD0113,Andrew Bowers,35/40,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5214 001,Voice and Resonance Disorders  (Su),Lecture,Regular Academic Session,4,7265,Aug 25, 2014,Dec 19, 2014,Tue, Thu  8:00 AM - 10:45 AM,GRAD0113,Mary Toner,36/40,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5222 001,Fluency Disorders  (Fa),Lecture,Regular Academic Session,2,3793,Aug 25, 2014,Dec 19, 2014,Thu  11:00 AM - 1:20 PM,GRAD0113,Andrew Bowers,39/40,GRAD,EDUC,RHRC,FAY,course material,
Closed,CDIS528V 001,ADV CP: Speech-Language (Sp, Su, Fa),Practicum,Regular Academic Session,1 - 6,2668,Aug 25, 2014,Dec 19, 2014,   - , ,Joseph Agan,8/8,GRAD,EDUC,RHRC,FAY,course material,
Closed,CDIS528V 002,ADV CP: Speech-Language (Sp, Su, Fa),Practicum,Regular Academic Session,1 - 6,7546,Aug 25, 2014,Dec 19, 2014,   - , ,Nicole Guenther,8/8,GRAD,EDUC,RHRC,FAY,course material,
Closed,CDIS528V 003,ADV CP: Speech-Language (Sp, Su, Fa),Practicum,Regular Academic Session,1 - 6,7547,Aug 25, 2014,Dec 19, 2014,   - , ,Mary Toner,8/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS528V 004,ADV CP: Speech-Language (Sp, Su, Fa),Practicum,Regular Academic Session,1 - 6,7548,Aug 25, 2014,Dec 19, 2014,   - , ,Kim Perry,7/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS528V 005,ADV CP: Speech-Language (Sp, Su, Fa),Practicum,Regular Academic Session,1 - 6,7552,Aug 25, 2014,Dec 19, 2014,   - , ,Marilyn McGehee,7/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5381 001,Diagnostic Practicum  (Sp, Su, Fa),Practicum,Regular Academic Session,1,2674,Aug 25, 2014,Dec 19, 2014,   - , ,Joseph Agan,0/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5381 002,Diagnostic Practicum  (Sp, Su, Fa),Practicum,Regular Academic Session,1,7554,Aug 25, 2014,Dec 19, 2014,   - , ,Nicole Guenther,0/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5381 003,Diagnostic Practicum  (Sp, Su, Fa),Practicum,Regular Academic Session,1,7555,Aug 25, 2014,Dec 19, 2014,   - , ,Mary Toner,0/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5381 004,Diagnostic Practicum  (Sp, Su, Fa),Practicum,Regular Academic Session,1,7556,Aug 25, 2014,Dec 19, 2014,   - , ,Kim Perry,0/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5381 005,Diagnostic Practicum  (Sp, Su, Fa),Practicum,Regular Academic Session,1,7559,Aug 25, 2014,Dec 19, 2014,   - , ,Marilyn McGehee,0/8,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS5391 001,Clinical Practicum: Hearing Disorders  (Sp, Su, Fa),Practicum,Regular Academic Session,1,2531,Aug 25, 2014,Dec 19, 2014,   - , ,Amy Hunter,12/30,GRAD,EDUC,RHRC,FAY,course material,
Open,CDIS548V 001,Off-Campus Practicum: Public School Site  (Sp, Fa),Practicum,Regular Academic Session,1 - 6,3737,Aug 25, 2014,Dec 19, 2014,   - , ,Marilyn McGehee,13/25,GRAD,EDUC,RHRC,FAY,course material,
